CustomerKey,First Name,Last Name,DOB,Gender,Income,DateFirstPurchase,Customer City
11345,Robin,Ramos,1962-09-09,Female,10000.00,2021-10-22,Tremblay-en-France
11346,Deanna,Gutierrez,1966-05-18,Female,10000.00,2021-10-01,Paris
11347,Roy,Navarro,1972-06-17,Male,10000.00,2022-03-16,Braunschweig
11348,Shawn,Rai,1961-03-21,Male,10000.00,2022-03-31,Paderborn
11349,Mindy,Luo,1965-08-30,Female,10000.00,2023-01-13,München
11350,Cara,Zhou,1942-07-14,Female,30000.00,2022-02-05,Peterborough
11351,Anne,Ramos,1950-04-02,Female,20000.00,2020-06-12,London
11352,Raymond,Rodriguez,1945-09-04,Male,10000.00,2022-05-01,Pantin
11353,Carrie,Ortega,1946-12-09,Female,30000.00,2020-06-12,Warrington
11354,Deanna,Suarez,1947-08-23,Female,20000.00,2022-12-03,Grevenbroich
11355,Roberto,Gutierrez,1948-06-26,Male,40000.00,2022-09-26,Wokingham
11356,Terrence,Carson,1985-11-24,Male,10000.00,2020-05-10,Lavender Bay
11357,Ramon,Ye,1984-09-19,Male,10000.00,2020-06-18,Caloundra
11358,Cynthia,Malhotra,1984-05-10,Female,10000.00,2020-06-28,Coffs Harbour
11359,Jarrod,Prasad,1984-03-03,Male,10000.00,2020-06-13,Malabar
11360,Tyrone,Serrano,1984-01-30,Male,10000.00,2020-06-27,Rockhampton
11361,Cindy,Ramos,1982-10-26,Female,10000.00,2022-10-01,Newcastle
11362,Damien,Shan,1983-05-11,Male,10000.00,2022-03-29,Cranbourne
11363,Julian,Ross,1983-04-19,Male,10000.00,2020-06-08,Melbourne
11364,Jennifer,Collins,1985-03-22,Female,10000.00,2020-06-07,Geelong
11365,Brittney,Sun,1984-12-06,Female,10000.00,2020-05-31,Findon
11366,Virginia,Patel,1985-04-23,Female,20000.00,2022-06-24,Seaford
11367,Calvin,Nara,1984-08-21,Male,20000.00,2022-07-07,North Sydney
11368,Edward,Miller,1984-05-24,Male,10000.00,2020-06-24,Rockhampton
11369,Ashlee,Tang,1984-02-01,Female,20000.00,2022-07-05,Findon
11370,Alicia,Xu,1983-09-29,Female,20000.00,2022-07-13,South Melbourne
11371,Lacey,Jai,1983-11-24,Female,20000.00,2022-11-07,Rockhampton
11372,Wendy,Romero,1983-11-12,Female,20000.00,2020-06-07,Brisbane
11373,Carly,Luo,1954-09-16,Female,30000.00,2022-08-27,Salzgitter
11374,Jimmy,Ortega,1948-12-25,Male,30000.00,2022-04-15,Werne
11375,Francisco,Martinez,1948-11-05,Male,30000.00,2022-10-17,High Wycombe
11376,Lance,Vazquez,1948-12-07,Male,40000.00,2022-10-15,Liverpool
11377,David,Robinett,1966-08-23,Male,30000.00,2022-02-28,Solingen
11378,Shannon,Liang,1965-11-19,Female,10000.00,2021-10-17,Metz
11379,Gary,Vazquez,1976-05-13,Male,10000.00,2021-10-02,Boulogne-Billancourt
11380,Mitchell,Kumar,1964-08-29,Male,20000.00,2020-10-11,Saarlouis
11381,Meredith,Raman,1970-08-18,Female,20000.00,2020-06-12,London
11382,Edward,Patterson,1974-07-15,Male,20000.00,2021-11-03,Roubaix
11383,Marie,Gill,1966-02-25,Female,30000.00,2023-01-01,Roissy en Brie
11384,Tiffany,Wang,1971-10-13,Female,30000.00,2022-08-02,Les Ulis
11385,Miguel,Allen,1971-08-08,Male,30000.00,2022-07-06,York
11386,Jaclyn,Cai,1971-11-02,Female,30000.00,2022-11-02,Darmstadt
11387,Megan,Ramirez,1964-11-29,Female,40000.00,2020-07-26,Gateshead
11388,Joseph,Martin,1965-01-20,Male,40000.00,2020-07-03,York
11389,Karl,Shan,1981-04-20,Male,10000.00,2022-11-17,Duesseldorf
11390,Christine,Raji,1976-04-17,Female,10000.00,2022-11-07,Saint Germain en Laye
11391,Lindsay,Xie,1976-06-25,Female,10000.00,2022-10-26,Salzgitter
11392,Willie,Zhao,1981-02-03,Male,10000.00,2022-03-29,Frankfurt
11393,Kurt,Pal,1974-07-17,Male,10000.00,2022-07-16,Saint Ouen
11394,George,McDonald,1975-04-22,Male,10000.00,2020-07-04,Milton Keynes
11395,Beth,Gutierrez,1976-04-16,Female,30000.00,2020-11-14,Frankfurt
11396,Ian,Lopez,1975-04-04,Male,10000.00,2022-10-26,Saarlouis
11397,Latoya,Shan,1974-12-02,Female,20000.00,2022-07-07,Paris
11398,Colin,Nath,1975-03-09,Male,30000.00,2020-07-03,Newcastle upon Tyne
11399,Brenda,Mehta,1975-02-01,Female,30000.00,2022-04-13,Paris
11400,Franklin,Raji,1980-04-15,Male,40000.00,2020-07-15,London
11401,Linda,Navarro,1975-02-23,Female,40000.00,2021-10-28,Paris
11402,Kelli,Cai,1975-05-20,Female,40000.00,2021-11-07,Orleans
11403,Nancy,Schmidt,1980-01-06,Female,40000.00,2021-10-28,Saint Ouen
11404,Megan,Taylor,1957-06-30,Female,10000.00,2022-02-10,Kassel
11405,Bonnie,Goel,1957-08-16,Female,10000.00,2022-03-31,Bonn
11406,Latoya,Xu,1957-12-31,Female,20000.00,2021-11-04,Paris
11407,Mario,She,1957-09-30,Male,20000.00,2022-06-23,Münster
11408,Darren,Gill,1964-05-10,Male,10000.00,2022-03-05,London
11409,Jacqueline,Hayes,1979-03-02,Female,10000.00,2021-11-17,Saint Germain en Laye
11410,Maurice,Goel,1974-02-22,Male,20000.00,2021-11-13,Paris
11411,Devin,Ross,1959-08-12,Male,80000.00,2022-08-04,Ingolstadt
11412,Sydney,Bryant,1959-10-07,Female,80000.00,2020-11-05,Ingolstadt
11413,Megan,Stewart,1959-10-13,Female,80000.00,2020-08-10,Gateshead
11414,Ian,Richardson,1959-09-15,Male,80000.00,2020-08-13,Kirkby
11415,Randy,She,1949-12-03,Male,90000.00,2022-08-16,Darmstadt
11416,Katrina,Becker,1950-09-16,Female,60000.00,2021-11-07,Croix
11417,Lacey,Zheng,1950-08-26,Female,70000.00,2021-11-04,Pantin
11418,Rafael,Hu,1950-08-09,Male,90000.00,2022-12-17,Paderborn
11419,Kyle,Scott,1950-08-18,Male,150000.00,2022-03-12,Watford
11420,Jordan,Turner,1952-01-09,Male,100000.00,2021-11-01,Roubaix
11421,Amy,Sun,1952-01-16,Female,110000.00,2020-11-03,Offenbach
11422,Dustin,Deng,1952-02-29,Male,170000.00,2020-08-22,Liverpool
11423,Jasmine,Stewart,1960-05-04,Female,80000.00,2020-12-10,Hamburg
11424,Pamela,Garcia,1964-12-03,Female,80000.00,2022-04-21,Berlin
11425,Ariana,Gray,1965-08-02,Female,90000.00,2021-11-22,Metz
11426,Kristopher,Mehta,1959-04-01,Male,110000.00,2022-04-09,Braunschweig
11427,Desiree,Dominguez,1959-06-17,Female,110000.00,2020-12-20,Kiel
11428,Deanna,Perez,1959-02-19,Female,120000.00,2020-12-05,Poing
11429,Marco,Lopez,1958-01-13,Male,80000.00,2021-12-14,Sèvres
11430,Casey,Yuan,1957-09-21,Female,90000.00,2022-03-19,Bottrop
11431,Bryant,Garcia,1974-10-20,Male,110000.00,2020-12-21,Hof
11432,Dominique,Prasad,1957-03-10,Female,80000.00,2021-12-10,Roissy en Brie
11433,Maurice,Shan,1957-03-01,Male,80000.00,2021-12-02,Tremblay-en-France
11434,Andre,Lopez,1962-05-02,Male,170000.00,2022-06-15,West Sussex
11435,Robin,Romero,1955-09-03,Female,100000.00,2023-01-04,Kiel
11436,Taylor,Cox,1956-03-17,Female,160000.00,2022-05-22,Watford
11437,Alfredo,Moreno,1955-06-16,Male,90000.00,2022-12-19,Villeneuve-d'Ascq
11438,Jenny,Nara,1955-04-13,Female,130000.00,2022-02-05,Werne
11439,Janet,Munoz,1953-11-14,Female,90000.00,2021-11-29,Paris La Defense
11440,Sergio,Weber,1953-03-26,Male,80000.00,2022-03-27,Lille
11441,Erika,Gomez,1952-12-09,Female,90000.00,2023-01-08,Paris
11442,Joseph,Harris,1953-05-13,Male,90000.00,2022-09-29,Tremblay-en-France
11443,Grace,Griffin,1981-11-19,Female,60000.00,2020-06-07,Hobart
11444,Tina,Mehta,1981-10-26,Female,70000.00,2020-06-01,Bendigo
11445,Kari,Kim,1980-01-18,Female,70000.00,2020-06-06,Silverwater
11446,Bethany,Chander,1980-02-09,Female,70000.00,2020-06-18,Lane Cove
11447,Jennifer,Roberts,1980-02-13,Female,70000.00,2020-06-28,Hervey Bay
11448,Kyle,Patterson,1980-10-25,Male,80000.00,2020-06-16,Melbourne
11449,Alvin,Hu,1980-08-01,Male,80000.00,2020-06-19,Seaford
11450,Brett,Mehta,1981-05-11,Male,130000.00,2020-06-29,Cloverdale
11451,Ruben,Muñoz,1980-05-08,Male,70000.00,2020-07-29,Newcastle
11452,Erika,Rubio,1979-05-05,Female,80000.00,2020-07-11,Caloundra
11453,Stanley,Malhotra,1984-08-17,Male,80000.00,2020-07-15,Hobart
11454,Melinda,Navarro,1979-10-20,Female,80000.00,2020-07-31,Melbourne
11455,Ross,Sanz,1979-10-19,Male,100000.00,2020-07-01,Melton
11456,Jon,Gao,1980-01-05,Male,120000.00,2020-07-17,St. Leonards
11457,Jaime,Gutierrez,1978-11-18,Female,90000.00,2020-07-17,Wollongong
11458,Bianca,Liu,1978-10-03,Female,100000.00,2022-03-30,Springwood
11459,Tasha,Deng,1978-04-12,Female,80000.00,2020-07-27,Port Macquarie
11460,Melvin,Chande,1983-10-04,Male,90000.00,2020-07-21,Cranbourne
11461,Victor,Jimenez,1977-09-22,Male,90000.00,2020-07-31,Lavender Bay
11462,Laura,Lin,1977-07-18,Female,110000.00,2020-07-16,Matraville
11463,Alisha,Beck,1977-09-09,Female,110000.00,2022-03-05,Cloverdale
11464,Alejandro,Huang,1977-05-15,Male,90000.00,2020-07-22,South Melbourne
11465,Louis,Luo,1976-08-18,Male,90000.00,2020-07-14,Gold Coast
11466,Grant,Tang,1977-01-30,Male,150000.00,2022-05-22,Lavender Bay
11467,Arturo,Zheng,1975-04-06,Male,170000.00,2022-07-31,St. Leonards
11468,Jaclyn,Andersen,1980-12-15,Female,40000.00,2020-08-08,York
11469,Edwin,Raji,1978-10-14,Male,10000.00,2022-08-09,York
11470,Jay,Suarez,1979-03-25,Male,20000.00,2021-01-22,Stuttgart
11471,Latasha,Suarez,1979-03-25,Female,30000.00,2022-05-17,Chatou
11472,Kenneth,Kumar,1968-09-30,Male,60000.00,2020-07-26,Hawthorne
11473,Grace,Henderson,1986-01-30,Female,20000.00,2022-06-02,Drancy
11474,Melvin,Xu,1985-08-21,Male,20000.00,2022-09-26,Peterborough
11475,Cesar,Subram,1984-04-07,Male,30000.00,2022-04-23,London
11476,Erika,Navarro,1980-05-16,Female,40000.00,2022-11-01,Kirkby
11477,Tristan,Hughes,1984-06-21,Male,30000.00,2022-09-25,Darmstadt
11478,Billy,Hernandez,1984-02-22,Male,30000.00,2022-04-19,Sèvres
11479,Darryl,Wu,1978-10-20,Male,40000.00,2021-12-05,Saint Ouen
11480,Colleen,Ma,1984-03-07,Female,40000.00,2021-12-25,Tremblay-en-France
11481,Erica,Hu,1978-11-20,Female,40000.00,2021-01-27,Braunschweig
11482,Adrienne,Torres,1978-01-16,Female,30000.00,2020-09-08,Warrington
11483,Calvin,Chande,1983-05-19,Male,40000.00,2021-12-22,Paris
11484,Erick,Sai,1983-03-03,Male,40000.00,2021-01-02,Neunkirchen
11485,Donald,Chandra,1978-02-04,Male,40000.00,2020-09-14,Esher-Molesey
11486,Ariana,Rogers,1982-05-21,Female,10000.00,2022-11-24,Erlangen
11487,Morgan,Jones,1977-01-05,Female,10000.00,2022-12-15,Dunkerque
11488,Jermaine,Lopez,1977-03-20,Male,20000.00,2020-10-28,London
11489,Deborah,Goel,1976-09-03,Female,20000.00,2020-10-28,Oxford
11490,Danny,Rubio,1976-07-05,Male,20000.00,2022-04-04,Paris La Defense
11491,Andre,Perez,1982-04-02,Male,20000.00,2020-11-07,London
11492,Terrence,Chander,1982-11-15,Male,30000.00,2021-02-11,Eilenburg
11493,Dawn,Wu,1976-05-31,Female,40000.00,2020-11-14,London
11494,Jimmy,Gutierrez,1976-01-25,Male,40000.00,2020-12-23,Runcorn
11495,Francis,Jimenez,1977-03-03,Male,40000.00,2022-10-26,Bonn
11496,Gary,Ortega,1976-04-15,Male,40000.00,2020-11-30,Warrington
11497,Katrina,Nath,1981-11-22,Female,40000.00,2022-11-04,Newcastle upon Tyne
11498,Arturo,Sun,1979-07-15,Male,40000.00,2022-02-28,Cliffside
11499,Pedro,Vance,1980-05-13,Male,40000.00,2022-04-06,Concord
11500,Sarah,Simmons,1980-03-17,Female,40000.00,2022-01-31,Langley
11501,Brandy,Chandra,1981-01-03,Female,40000.00,2022-03-27,Cliffside
11502,Jared,Peterson,1980-09-03,Male,40000.00,2022-01-30,Shawnee
11503,Dennis,Wu,1936-04-11,Male,50000.00,2022-05-26,Coronado
11504,Jordan,Baker,1936-10-17,Female,40000.00,2022-05-01,Downey
11505,Jasmine,Powell,1972-01-04,Female,60000.00,2022-02-22,Burnaby
11506,Nicholas,Brown,1971-11-14,Male,60000.00,2022-03-08,Port Hammond
11507,Isabella,Russell,1972-05-19,Female,60000.00,2022-02-17,Victoria
11508,Elizabeth,Wilson,1972-01-04,Female,60000.00,2022-05-02,Lynnwood
11509,Roger,Harui,1964-07-22,Female,30000.00,2022-07-29,Novato
11510,Seth,Roberts,1959-01-10,Male,30000.00,2022-03-12,N. Vancouver
11511,Caleb,Perry,1964-06-10,Male,30000.00,2022-03-13,Lebanon
11512,Natalie,Campbell,1976-08-05,Female,20000.00,2022-12-28,Oak Bay
11513,Alyssa,Howard,1965-09-23,Female,20000.00,2022-06-08,Royal Oak
11514,Dalton,Diaz,1965-04-16,Male,30000.00,2022-06-24,Tacoma
11515,Shannon,Huang,1959-08-25,Female,30000.00,2020-08-31,Burbank
11516,Mya,Gonzales,1976-10-13,Female,30000.00,2020-09-15,Colma
11517,Katherine,Bryant,1959-12-18,Female,40000.00,2022-06-26,Redwood City
11518,Edward,Washington,1960-11-06,Male,40000.00,2022-10-27,Milwaukie
11519,Jerome,Navarro,1960-09-13,Male,40000.00,2022-03-13,Cliffside
11520,Jada,Morgan,1960-10-08,Female,40000.00,2022-02-22,Port Hammond
11521,Ariana,Peterson,1977-12-01,Female,40000.00,2022-03-05,Walla Walla
11522,Christian,Hughes,1972-06-17,Male,80000.00,2020-09-03,Oregon City
11523,Lucas,Taylor,1962-02-07,Male,40000.00,2022-02-15,N. Vancouver
11524,Alyssa,Jackson,1961-07-22,Female,40000.00,2022-08-28,Torrance
11525,Ariana,Cook,1961-07-08,Female,40000.00,2020-09-06,Lebanon
11526,Katherine,Diaz,1973-01-30,Female,40000.00,2022-02-03,Westminster
11527,Jenna,Green,1961-12-02,Female,40000.00,2022-02-07,San Gabriel
11528,Joan,Washington,1968-08-15,Female,40000.00,2020-09-12,Glendale
11529,Austin,Bryant,1963-05-16,Male,40000.00,2020-09-24,Portland
11530,Andrew,Martinez,1963-01-23,Male,40000.00,2022-01-28,N. Vancouver
11531,Nina,Yuan,1962-07-07,Female,40000.00,2020-08-30,Beverly Hills
11532,Lauren,Miller,1962-08-26,Female,40000.00,2022-04-05,Redmond
11533,Ebony,Gill,1968-07-17,Female,40000.00,2022-05-14,Birmingham
11534,Cameron,Lewis,1964-05-12,Male,60000.00,2020-09-18,Long Beach
11535,Devin,Nelson,1963-12-31,Male,60000.00,2020-09-02,Lebanon
11536,Logan,Chow,1969-04-13,Male,60000.00,2020-09-24,Fremont
11537,Dakota,Ross,1963-09-21,Male,60000.00,2020-09-21,Colma
11538,Nicole,Taylor,1965-02-24,Female,60000.00,2020-09-16,Palo Alto
11539,Justin,Washington,1970-08-18,Male,60000.00,2020-09-23,Concord
11540,Alberto,Navarro,1970-01-24,Male,60000.00,2020-09-13,Coronado
11541,Aidan,Ross,1964-10-09,Male,60000.00,2020-09-12,Portland
11542,Alejandro,Tang,1979-09-07,Male,20000.00,2022-05-11,York
11543,Sheena,Chande,1973-08-16,Female,20000.00,2022-12-21,Paris
11544,Joel,Garcia,1979-05-04,Male,30000.00,2022-08-28,Darmstadt
11545,Reginald,Dominguez,1973-09-22,Male,30000.00,2022-07-13,Paris
11546,Christine,Chande,1973-09-11,Female,30000.00,2021-12-02,Roubaix
11547,Cindy,Sai,1979-03-05,Female,40000.00,2021-12-25,Paris
11548,Raymond,Sanchez,1974-04-11,Male,40000.00,2020-12-02,Berkshire
11549,Crystal,Liang,1979-09-03,Female,40000.00,2020-12-21,London
11550,Deb,Torres,1979-08-05,Female,40000.00,2021-01-20,Oxford
11551,Shannon,Alvarez,1978-05-21,Male,10000.00,2022-03-01,Colombes
11552,Eddie,Rubio,1972-11-23,Male,20000.00,2023-01-06,Salzgitter
11553,Sharon,Luo,1973-03-08,Female,20000.00,2022-08-22,Reading
11554,Sydney,Simmons,1932-03-27,Female,10000.00,2022-05-08,Tremblay-en-France
11555,Alexandria,Henderson,1937-07-04,Female,40000.00,2022-05-08,Esher-Molesey
11556,Lucas,Evans,1972-11-10,Male,20000.00,2022-12-21,Warrington
11557,Felicia,Ramos,1972-07-14,Female,30000.00,2022-08-08,York
11558,Ivan,Malhotra,1973-02-18,Male,30000.00,2022-11-30,Woolston
11559,Frederick,Subram,1978-12-12,Male,30000.00,2022-11-29,Solingen
11560,Whitney,Srini,1978-08-09,Female,30000.00,2022-12-03,London
11561,Briana,Dominguez,1972-01-21,Female,10000.00,2021-02-19,München
11562,Jarrod,Gonzalez,1971-10-17,Male,20000.00,2022-06-26,Leipzig
11563,Cesar,Srini,1971-08-01,Male,20000.00,2022-07-05,London
11564,Jorge,Liang,1972-01-09,Male,20000.00,2021-02-16,Frankfurt am Main
11565,Erik,Diaz,1971-12-30,Male,20000.00,2022-09-08,Berks
11566,April,Shan,1973-03-01,Female,40000.00,2022-01-28,Cergy
11567,Carla,Perez,1978-09-19,Female,40000.00,2022-03-15,Berlin
11568,Alexia,Foster,1972-04-21,Female,20000.00,2021-01-10,Cheltenham
11569,Troy,Malhotra,1977-05-06,Male,30000.00,2022-11-20,West Sussex
11570,Kristin,Andersen,1971-07-22,Female,30000.00,2021-03-25,Berlin
11571,Joel,Sai,1971-11-15,Male,30000.00,2021-12-12,Orleans
11572,Billy,Moreno,1977-03-11,Male,30000.00,2021-12-09,Dunkerque
11573,Meagan,Subram,1976-11-11,Female,20000.00,2022-07-27,Woolston
11574,Karla,Luo,1971-01-14,Female,20000.00,2022-03-15,West Sussex
11575,Jackson,Campbell,1970-10-19,Male,20000.00,2021-01-20,Leeds
11576,Micah,Zhu,1970-08-10,Male,30000.00,2021-12-15,Croix
11577,Janet,Serrano,1971-04-21,Female,30000.00,2021-12-21,Paris
11578,Trisha,Huang,1970-05-08,Female,10000.00,2021-11-29,Pantin
11579,Clayton,Beck,1981-02-13,Male,20000.00,2022-07-31,Warrington
11580,Melvin,Raje,1939-03-12,Male,30000.00,2022-04-16,Berkshire
11581,Cindy,Jordan,1972-03-03,Female,40000.00,2022-02-11,Paris
11582,Claudia,Ma,1974-04-09,Female,30000.00,2021-12-07,Pantin
11583,Karla,Xu,1971-03-26,Female,30000.00,2021-12-21,Chatou
11584,Devin,Carter,1971-05-22,Male,40000.00,2022-09-16,Neunkirchen
11585,Kari,Perez,1976-03-04,Female,40000.00,2023-01-10,Billericay
11586,Alberto,Romero,1971-06-14,Male,40000.00,2022-10-28,York
11587,Kevin,Bryant,1975-10-18,Male,30000.00,2021-11-29,Metz
11588,Candace,Mehta,1970-01-11,Female,30000.00,2021-11-29,Saint-Denis
11589,Ebony,Malhotra,1975-05-01,Female,40000.00,2022-06-04,London
11590,Erika,Diaz,1980-04-12,Female,30000.00,2021-12-01,Drancy
11591,Stacey,Lu,1968-11-12,Female,30000.00,2020-01-11,Versailles
11592,Darrell,Raji,1984-03-03,Male,20000.00,2020-01-11,Paris
11593,Armando,Moreno,1982-09-22,Male,20000.00,2020-01-21,Orleans
11594,Corey,Goel,1985-05-03,Male,20000.00,2022-08-17,Verrieres Le Buisson
11595,Sebastian,Howard,1984-12-29,Male,20000.00,2022-12-30,Erlangen
11596,Roger,Raje,1969-03-02,Male,40000.00,2022-10-01,Runcorn
11597,Janelle,Chandra,1983-08-06,Female,30000.00,2023-01-05,Orly
11598,Meredith,Ruiz,1983-12-30,Female,30000.00,2021-03-11,Saarbrücken
11599,Melody,Diaz,1983-03-16,Female,20000.00,2020-01-18,Les Ulis
11600,Linda,Rubio,1982-10-05,Female,30000.00,2022-05-06,Sèvres
11601,Ivan,Raman,1983-02-18,Male,30000.00,2020-01-19,Versailles
11602,Larry,Gill,1982-10-11,Male,30000.00,2022-07-10,Salzgitter
11603,Geoffrey,Gonzalez,1982-08-06,Male,30000.00,2021-01-18,London
11604,Edgar,Sanchez,1982-12-01,Male,30000.00,2021-01-03,Wokingham
11605,Heidi,Subram,1982-05-20,Female,20000.00,2021-03-08,Stuttgart
11606,Melody,Ramos,1986-01-30,Female,10000.00,2020-01-08,Morangis
11607,Clinton,Moreno,1986-05-05,Male,20000.00,2020-01-19,Paris
11608,Cesar,Madan,1981-09-01,Male,20000.00,2022-12-13,Paris La Defense
11609,Eugene,Ye,1981-12-24,Male,30000.00,2021-01-28,York
11610,Blake,Collins,1980-10-20,Male,30000.00,2021-01-10,Stoke-on-Trent
11611,Ernest,Lin,1985-02-23,Male,20000.00,2020-01-23,Orleans
11612,Keith,Andersen,1985-10-07,Male,20000.00,2021-02-02,Berkshire
11613,Meredith,Prasad,1981-05-02,Female,30000.00,2021-05-13,Leipzig
11614,Katrina,Sharma,1981-02-13,Female,30000.00,2021-05-10,Offenbach
11615,Dwayne,Navarro,1981-05-20,Male,40000.00,2021-02-22,Lancaster
11616,Casey,Nath,1980-09-05,Female,40000.00,2021-02-03,Milton Keynes
11617,Sean,Brooks,1964-10-01,Male,60000.00,2020-09-10,Grossmont
11618,Brian,Ramirez,1964-10-21,Male,60000.00,2022-02-09,Cliffside
11619,Sierra,Young,1978-10-29,Female,50000.00,2022-02-08,Victoria
11620,Megan,Rodriguez,1978-10-18,Female,50000.00,2022-02-08,Bellingham
11621,Leah,She,1978-08-19,Female,50000.00,2022-08-01,Bremerton
11622,Gabriel,Allen,1979-06-16,Male,50000.00,2022-04-08,Kirkland
11623,Angela,Perry,1978-12-25,Female,50000.00,2020-09-07,Fremont
11624,Ryan,Smith,1984-03-19,Male,50000.00,2020-09-21,Mill Valley
11625,Zachary,Moore,1978-07-19,Male,50000.00,2020-09-24,Palo Alto
11626,Destiny,Rogers,1978-12-12,Female,50000.00,2020-09-01,San Francisco
11627,Dalton,Gray,1978-08-27,Male,60000.00,2022-08-27,Spring Valley
11628,Mariah,Wood,1977-11-14,Female,40000.00,2020-09-12,Bellflower
11629,Isaiah,Wright,1976-08-07,Male,40000.00,2020-09-25,Newport Beach
11630,Haley,Powell,1977-06-23,Female,60000.00,2020-09-21,Seattle
11631,Antonio,Bennett,1976-08-12,Male,60000.00,2022-02-07,Langley
11632,Alexandra,Jenkins,1982-05-02,Female,60000.00,2022-01-30,Langford
11633,Thomas,Anderson,1977-11-23,Male,40000.00,2022-11-13,Burien
11634,Samuel,Collins,1977-12-10,Male,60000.00,2022-03-11,Puyallup
11635,Darrell,Chande,1983-08-11,Male,60000.00,2022-02-08,Beverly Hills
11636,Kimberly,Cox,1978-06-21,Female,60000.00,2022-09-11,Daly City
11637,Morgan,Hernandez,1983-08-11,Female,70000.00,2022-02-08,Los Angeles
11638,Antonio,Powell,1977-09-09,Male,70000.00,2022-10-19,Mill Valley
11639,Angelica,Perry,1978-06-22,Female,70000.00,2022-11-09,Mill Valley
11640,Chloe,Wilson,1975-10-31,Female,50000.00,2022-03-15,Langford
11641,James,Chen,1976-02-09,Male,50000.00,2022-01-30,Cliffside
11642,Morgan,Hughes,1976-06-24,Female,50000.00,2022-02-09,Oak Bay
11643,Naomi,Munoz,1976-01-24,Female,50000.00,2022-04-21,Burien
11644,Charles,Torres,1975-04-06,Male,40000.00,2022-05-17,Redmond
11645,Gabriella,Turner,1975-04-18,Female,40000.00,2022-11-10,Salem
11646,Anna,Foster,1980-03-15,Female,40000.00,2022-07-15,Burien
11647,Randy,Wu,1975-03-22,Male,40000.00,2022-02-15,Cliffside
11648,Kevin,Scott,1980-04-12,Male,60000.00,2022-08-28,Chula Vista
11649,Ian,White,1980-01-23,Male,60000.00,2022-04-05,Newport Beach
11650,Caleb,Hayes,1975-01-23,Male,60000.00,2022-02-15,Glendale
11651,Patricia,Garcia,1982-12-13,Female,60000.00,2022-03-04,Cliffside
11652,Samuel,Russell,1982-05-01,Male,60000.00,2022-06-26,Vancouver
11653,Sydney,Peterson,1982-06-04,Female,60000.00,2022-04-16,Lebanon
11654,Ariana,Sanchez,1977-03-18,Female,60000.00,2020-10-18,Bellflower
11655,Tamara,Sharma,1982-03-28,Female,70000.00,2022-09-29,Concord
11656,Katelyn,Perez,1977-03-19,Female,70000.00,2022-09-11,Imperial Beach
11657,Megan,Cox,1976-10-31,Female,70000.00,2022-05-25,Novato
11658,Robert,Mitchell,1985-08-03,Male,60000.00,2022-04-23,Oakland
11659,Miguel,Adams,1974-10-20,Male,60000.00,2022-05-09,Sooke
11660,Miranda,Gonzales,1980-01-19,Female,60000.00,2022-05-08,Port Hammond
11661,Jeremiah,James,1981-01-03,Male,60000.00,2022-04-06,Cliffside
11662,Ethan,Kumar,1976-01-01,Male,60000.00,2022-05-06,Milwaukie
11663,Seth,Williams,1975-08-25,Male,70000.00,2020-10-28,Walla Walla
11664,Alyssa,Morgan,1975-08-09,Female,70000.00,2020-10-27,Burlingame
11665,Janet,Dominguez,1976-06-11,Female,70000.00,2020-10-13,Chula Vista
